2020-01-03,CA,Canada,AMRO,0,0,0,0
2020-01-04,CA,Canada,AMRO,0,0,0,0
2020-01-05,CA,Canada,AMRO,0,0,0,0
2020-01-06,CA,Canada,AMRO,0,0,0,0
2020-01-07,CA,Canada,AMRO,0,0,0,0
2020-01-08,CA,Canada,AMRO,0,0,0,0
2020-01-09,CA,Canada,AMRO,0,0,0,0
2020-01-10,CA,Canada,AMRO,0,0,0,0
2020-01-11,CA,Canada,AMRO,0,0,0,0
2020-01-12,CA,Canada,AMRO,0,0,0,0
2020-01-13,CA,Canada,AMRO,0,0,0,0
2020-01-14,CA,Canada,AMRO,0,0,0,0
2020-01-15,CA,Canada,AMRO,0,0,0,0
2020-01-16,CA,Canada,AMRO,0,0,0,0
2020-01-17,CA,Canada,AMRO,0,0,0,0
2020-01-18,CA,Canada,AMRO,0,0,0,0
2020-01-19,CA,Canada,AMRO,0,0,0,0
2020-01-20,CA,Canada,AMRO,0,0,0,0
2020-01-21,CA,Canada,AMRO,0,0,0,0
2020-01-22,CA,Canada,AMRO,0,0,0,0
2020-01-23,CA,Canada,AMRO,0,0,0,0
2020-01-24,CA,Canada,AMRO,0,0,0,0
2020-01-25,CA,Canada,AMRO,0,0,0,0
2020-01-26,CA,Canada,AMRO,5,5,0,0
2020-01-27,CA,Canada,AMRO,1,6,0,0
2020-01-28,CA,Canada,AMRO,1,7,0,0
2020-01-29,CA,Canada,AMRO,0,7,0,0
2020-01-30,CA,Canada,AMRO,0,7,0,0
2020-01-31,CA,Canada,AMRO,1,8,0,0
2020-02-01,CA,Canada,AMRO,0,8,0,0
2020-02-02,CA,Canada,AMRO,0,8,0,0
2020-02-03,CA,Canada,AMRO,0,8,0,0
